event_start,event_end,event_peak,event_peak_D_s-1,event_peak_D_1e5_s-1,duration_hours,year,month,season_year,detection_threshold_s-1,detection_threshold_1e5_s-1,slp_diff_hpa,zeta_box_mean_s-1,slp_climatology_mean_hpa,slp_climatology_std_hpa,monsoon_type,shinoda_class,episode_span_hours,threshold_hit_hours,merged_subevents_count,total_internal_gap_hours,max_internal_gap_hours,peak_max_convergence_s-1,peak_max_convergence_1e5_s-1,peak_max_convergence_lat,peak_max_convergence_lon,peak_convergence_centroid_lat,peak_convergence_centroid_lon,candidate_peak_convergence_1e5_s-1,candidate_duration_weighted_convergence,candidate_positive_box_vorticity_1e5_s-1,candidate_peak_duration_vorticity_index,candidate_peak_convergence_percentile,convergence_intensity_auto,lat_position_group_auto,lon_position_group_auto,verified_event,cloud_band_present,position_group_manual,convergence_intensity_manual,manual_peak_convergence_lat,manual_peak_convergence_lon,satellite_checked,satellite_cloud_band_match,satellite_source,satellite_notes,upper_level_forcing_note,verification_notes
2004-12-31 04:00:00,2004-12-31 09:00:00,2004-12-31 06:00:00,-2.77320786389036e-05,-2.77320786389036,6,2004,12,2005,-2.5691567478831536e-05,-2.5691567478831536,4.262343750000014,-2.651062415347072e-07,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,6,6,1,0.0,0.0,0.000191899526924,19.18995269240316,37.75,131.5,37.9721903587623,131.53994823825042,2.77320786389036,16.63924718334216,0.0,0.0,52.23880597014925,moderate-convergence,south-shifted,central,yes,,,,,,,,,,,convergence in the polygon. also significant convergence off of southern Japan
2005-01-11 15:00:00,2005-01-11 20:00:00,2005-01-11 17:00:00,-2.6733680384762903e-05,-2.6733680384762906,6,2005,1,2005,-2.4251929268451687e-05,-2.4251929268451686,19.831562499999905,8.612507843837976e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,6,6,1,0.0,0.0,0.0001348000943435,13.480009434357695,38.0,129.0,37.97549487924845,132.29822232409416,2.6733680384762906,16.040208230857743,0.8612507843837977,13.81464192050568,45.77114427860697,moderate-convergence,central,west-shifted,yes,,,,,,,,,,,
2005-01-29 08:00:00,2005-01-29 12:00:00,2005-01-29 10:00:00,-2.5848133582656967e-05,-2.5848133582656967,5,2005,1,2005,-2.4251929268451687e-05,-2.4251929268451686,11.681015624999986,1.3913062673533273e-05,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,5,5,1,0.0,0.0,0.0001139221026221,11.39221026221937,40.75,129.75,37.93825532356954,132.00374171639524,2.5848133582656967,12.924066791328483,1.3913062673533272,17.981335126468323,37.3134328358209,moderate-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,extends to coastal Japan
2005-01-31 01:00:00,2005-01-31 23:00:00,2005-01-31 22:00:00,-3.040194760881601e-05,-3.040194760881601,23,2005,1,2005,-2.4251929268451687e-05,-2.4251929268451686,23.124062499999923,1.2347023173868756e-05,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,23,23,1,0.0,0.0,0.0001240175764078,12.401757640788798,37.0,132.0,37.80547323824656,132.33946370920123,3.040194760881601,69.92447950027682,1.2347023173868756,86.33591688106287,67.16417910447761,high-convergence,south-shifted,central,yes,,,,,,,,,,,extends to coastal Japan
2005-02-10 00:00:00,2005-02-10 11:00:00,2005-02-10 06:00:00,-2.5586265611943137e-05,-2.558626561194313,12,2005,2,2005,-1.957567489476574e-05,-1.957567489476574,16.138515624999968,-4.6843876250945576e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,12,12,1,0.0,0.0,9.688851170934524e-05,9.688851170934525,39.25,129.75,38.11397620017069,131.9753613363672,2.558626561194313,30.70351873433176,0.0,0.0,35.32338308457712,moderate-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,convergence band that passed Japan also
2005-02-22 18:00:00,2005-02-23 08:00:00,2005-02-23 03:00:00,-2.547510795947352e-05,-2.5475107959473515,15,2005,2,2005,-1.957567489476574e-05,-1.957567489476574,11.630312499999944,1.962319074086288e-05,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1B higher-vorticity,15,15,1,0.0,0.0,0.0001589206803624,15.892068036240122,39.75,129.75,38.94776076834088,131.13440938302108,2.5475107959473515,38.21266193921027,1.962319074086288,74.98543539492344,34.32835820895522,moderate-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,also has convergence associated with a system
2005-02-24 14:00:00,2005-02-25 08:00:00,2005-02-24 22:00:00,-3.1435186613196866e-05,-3.143518661319687,19,2005,2,2005,-1.957567489476574e-05,-1.957567489476574,3.3288281249999727,4.832769070587279e-07,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,19,19,1,0.0,0.0,0.0002309286151497,23.09286151497077,37.75,135.25,38.55115287068869,132.2734290917061,3.143518661319687,59.72685456507405,0.0483276907058728,2.8864609542555453,72.13930348258707,high-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,
2005-11-06 07:00:00,2005-11-06 15:00:00,2005-11-06 09:00:00,-2.14920286310214e-05,-2.1492028631021403,9,2005,11,2006,-1.8216529439979125e-05,-1.8216529439979128,-10.152812499999982,7.83167449003291e-06,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,9,9,1,0.0,0.0,0.0003088405517849,30.884055178494386,37.5,135.75,37.69020612749139,133.2374408344236,2.1492028631021403,19.342825767919265,0.7831674490032909,15.14867151317645,13.930348258706468,low-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,this one is interesting...
2005-11-18 00:00:00,2005-11-18 02:00:00,2005-11-18 01:00:00,-1.8566780928640714e-05,-1.856678092864072,3,2005,11,2006,-1.8216529439979125e-05,-1.8216529439979128,12.4583593750001,7.494254630916312e-07,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,3,3,1,0.0,0.0,8.809824257597533e-05,8.809824257597533,38.5,130.25,38.363634542974296,131.60633883165386,1.856678092864072,5.570034278592216,0.0749425463091631,0.4174325518670231,0.9950248756218906,low-convergence,central,central,yes,,,,,,,,,,,
2005-11-28 16:00:00,2005-11-29 00:00:00,2005-11-28 20:00:00,-2.213039682050157e-05,-2.213039682050157,9,2005,11,2006,-1.8216529439979125e-05,-1.8216529439979128,2.312734374999991,2.5573139909151624e-05,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,9,9,1,0.0,0.0,0.000100898985059,10.089898505900145,38.75,130.25,38.30010652286802,130.9561472126635,2.213039682050157,19.91735713845141,2.5573139909151625,50.93493607221579,21.8905472636816,low-convergence,central,central,yes,,,,,,,,,,,passing system
2005-12-04 01:00:00,2005-12-04 12:00:00,2005-12-04 05:00:00,-3.845510743935324e-05,-3.845510743935324,12,2005,12,2006,-2.5691567478831536e-05,-2.5691567478831536,7.802578124999968,1.6397120069224097e-05,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,12,12,1,0.0,0.0,0.0002810579728369,28.10579728369171,36.0,134.5,38.23354885111317,132.51390753678845,3.845510743935324,46.14612892722389,1.6397120069224096,75.66636167495854,91.54228855721394,high-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,interesting setup
2005-12-07 04:00:00,2005-12-07 20:00:00,2005-12-07 12:00:00,-2.9561258399826588e-05,-2.9561258399826587,17,2005,12,2006,-2.5691567478831536e-05,-2.5691567478831536,5.1861718749999,1.6805250979031386e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,17,17,1,0.0,0.0,0.0001678755028787,16.787550287870552,38.5,131.75,38.23614324284996,132.15438397292138,2.9561258399826587,50.2541392797052,0.1680525097903138,8.445334233306454,61.69154228855721,moderate-convergence,central,central,yes,,,,,,,,,,,
2005-12-11 22:00:00,2005-12-12 07:00:00,2005-12-12 02:00:00,-3.130867170549021e-05,-3.1308671705490214,10,2005,12,2006,-2.5691567478831536e-05,-2.5691567478831536,16.932656249999923,1.9621816592455143e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,10,10,1,0.0,0.0,0.0001333546176353,13.335461763530366,38.0,134.5,38.24074285253406,132.30896330829566,3.1308671705490214,31.30867170549021,0.1962181659245514,6.143330139585188,70.64676616915423,high-convergence,central,east-shifted,yes,,,,,,,,,,,
2005-12-17 02:00:00,2005-12-17 11:00:00,2005-12-17 07:00:00,-3.0397668135432445e-05,-3.0397668135432445,10,2005,12,2006,-2.5691567478831536e-05,-2.5691567478831536,13.846875000000068,1.2603913564195538e-05,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,10,10,1,0.0,0.0,0.0001199689484952,11.996894849529966,38.5,129.5,38.152331410471305,131.48348629675698,3.0397668135432445,30.397668135432447,1.2603913564195537,38.31295817320915,66.66666666666666,moderate-convergence,central,west-shifted,yes,,,,,,,,,,,
2005-12-21 11:00:00,2005-12-21 16:00:00,2005-12-21 13:00:00,-2.7281968436749337e-05,-2.728196843674933,6,2005,12,2006,-2.5691567478831536e-05,-2.5691567478831536,10.25382812500004,1.3254438469485758e-05,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,6,6,1,0.0,0.0,0.0002319863572843,23.198635728437488,38.75,129.25,38.13840243689231,131.58820385524734,2.728196843674933,16.3691810620496,1.325443846948576,21.6964303182808,49.25373134328358,moderate-convergence,central,west-shifted,yes,,,,,,,,,,,interesting convergence zone
2006-02-02 07:00:00,2006-02-02 17:00:00,2006-02-02 11:00:00,-2.71712223962518e-05,-2.717122239625179,11,2006,2,2006,-1.957567489476574e-05,-1.957567489476574,11.650234375000082,-6.185194498304116e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,11,11,1,0.0,0.0,0.0002199102660031,21.99102660031541,38.75,133.5,38.61106106619827,132.6360595876921,2.717122239625179,29.88834463587697,0.0,0.0,48.75621890547264,moderate-convergence,central,central,yes,,,,,,,,,,,convergence shifted slightly out of the polygon
2006-02-07 22:00:00,2006-02-08 09:00:00,2006-02-08 03:00:00,-3.095579549328696e-05,-3.095579549328696,12,2006,2,2006,-1.957567489476574e-05,-1.957567489476574,16.92046874999994,4.054860436383751e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,12,12,1,0.0,0.0,0.0001258087609646,12.580876096463484,38.0,129.0,37.73088271872911,132.2560149346397,3.095579549328696,37.14695459194435,0.4054860436383751,15.062571650701884,69.15422885572139,high-convergence,central,west-shifted,yes,,,,,,,,,,,
2006-11-06 19:00:00,2006-11-07 04:00:00,2006-11-07 00:00:00,-2.209342051000369e-05,-2.209342051000369,10,2006,11,2007,-1.8216529439979125e-05,-1.8216529439979128,14.24992187500004,1.8168706167720744e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1B higher-vorticity,10,10,1,0.0,0.0,0.0001356543657472,13.56543657472649,39.25,132.25,37.9794503318864,132.6226332352618,2.209342051000369,22.093420510003693,1.8168706167720745,40.14088654861521,20.8955223880597,low-convergence,north-shifted,central,yes,,,,,,,,,,,
2006-11-13 18:00:00,2006-11-14 12:00:00,2006-11-14 00:00:00,-2.2658642487041825e-05,-2.2658642487041827,19,2006,11,2007,-1.8216529439979125e-05,-1.8216529439979128,11.004062500000032,3.590688308978286e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,19,19,1,0.0,0.0,9.88028759402145e-05,9.88028759402145,39.25,129.25,38.08265133827325,132.20409559132497,2.2658642487041827,43.05142072537947,0.3590688308978286,15.458423308352556,25.870646766169152,low-convergence,north-shifted,west-shifted,,,,,,,,,,,,
2006-11-15 16:00:00,2006-11-15 18:00:00,2006-11-15 17:00:00,-1.8559089119192084e-05,-1.8559089119192085,3,2006,11,2007,-1.8216529439979125e-05,-1.8216529439979128,8.966640625000082,7.438743108134761e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,3,3,1,0.0,0.0,0.0001032242677484,10.322426774840432,39.25,131.0,38.4454974990704,131.8606394702374,1.8559089119192085,5.567726735757626,0.7438743108134761,4.141688888359469,0.4975124378109453,low-convergence,north-shifted,central,yes,,,,,,,,,,,
2006-12-27 18:00:00,2006-12-28 14:00:00,2006-12-28 01:00:00,-3.391715269670544e-05,-3.391715269670544,21,2006,12,2007,-2.5691567478831536e-05,-2.5691567478831536,25.374296875000027,1.141069881978594e-05,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,21,21,1,0.0,0.0,0.0001559809579129,15.59809579129825,39.0,129.5,38.31192904537299,131.29001227414187,3.391715269670544,71.22602066308143,1.141069881978594,81.27386699182722,79.1044776119403,high-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,
2007-02-13 23:00:00,2007-02-14 03:00:00,2007-02-14 01:00:00,-2.181905204306017e-05,-2.181905204306017,5,2007,2,2007,-1.957567489476574e-05,-1.957567489476574,-13.487812500000018,1.2478380769985535e-05,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,5,5,1,0.0,0.0,0.0002681044523482,26.81044523482974,36.0,134.25,37.32104578141505,133.6218569166766,2.181905204306017,10.909526021530084,1.2478380769985535,13.61332197167178,16.91542288557214,low-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,the polygon has primarily divergence but a convergent band hits the edge of it for coastal Japan
2007-11-17 17:00:00,2007-11-18 04:00:00,2007-11-18 00:00:00,-2.2489047069521425e-05,-2.2489047069521426,12,2007,11,2008,-1.8216529439979125e-05,-1.8216529439979128,21.80250000000001,5.704326250587035e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,12,12,1,0.0,0.0,0.0001184289069718,11.842890697186755,39.5,130.25,38.2700190552171,132.06770014988717,2.2489047069521426,26.98685648342571,0.5704326250587035,15.39418338592302,24.37810945273632,low-convergence,north-shifted,central,yes,,,,,,,,,,,
2007-11-29 20:00:00,2007-11-30 07:00:00,2007-11-30 02:00:00,-2.455969966548313e-05,-2.455969966548313,12,2007,11,2008,-1.8216529439979125e-05,-1.8216529439979128,5.475312499999859,-8.970167197579223e-06,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,12,12,1,0.0,0.0,0.0002265494951686,22.654949516864825,37.75,134.0,37.94348476829563,132.72758687128564,2.455969966548313,29.47163959857976,0.0,0.0,30.845771144278604,low-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,
2007-12-03 06:00:00,2007-12-03 21:00:00,2007-12-03 14:00:00,-4.0020962320708864e-05,-4.002096232070887,16,2007,12,2008,-2.5691567478831536e-05,-2.5691567478831536,8.493281249999882,1.5232534071443443e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,16,16,1,0.0,0.0,0.000214314827754,21.43148277540403,37.75,135.25,38.507987812695845,132.38365368550043,4.002096232070887,64.03353971313419,0.1523253407144344,9.753930753954434,94.02985074626866,high-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,
2008-01-15 03:00:00,2008-01-16 17:00:00,2008-01-16 13:00:00,-3.5064667728183084e-05,-3.5064667728183085,39,2008,1,2008,-2.4251929268451687e-05,-2.4251929268451686,14.356796874999986,-4.765811096692596e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,39,30,2,10.0,10.0,0.0001397326706465,13.973267064652884,36.75,133.75,37.513114775013776,132.95214057374167,3.5064667728183085,136.75220413991403,0.0,0.0,82.08955223880598,high-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,
2008-01-23 11:00:00,2008-01-23 16:00:00,2008-01-23 14:00:00,-2.596977973972748e-05,-2.596977973972748,6,2008,1,2008,-2.4251929268451687e-05,-2.4251929268451686,8.181953125000064,7.539893085099624e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,6,6,1,0.0,0.0,0.000180131352681,18.01313526810157,38.75,130.0,38.59933969505747,131.27980764896742,2.596977973972748,15.581867843836488,0.7539893085099624,11.748561760867892,38.80597014925373,moderate-convergence,central,west-shifted,yes,,,,,,,,,,,yes but also spread to central SOJ
2008-01-30 02:00:00,2008-01-30 12:00:00,2008-01-30 06:00:00,-3.5275747575820736e-05,-3.527574757582073,11,2008,1,2008,-2.4251929268451687e-05,-2.4251929268451686,12.461874999999964,2.9098195238622828e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,11,11,1,0.0,0.0,0.0001335204757679,13.352047576797592,38.5,134.0,38.41159477853043,132.64470925648084,3.527574757582073,38.8033223334028,0.2909819523862282,11.291066491645685,83.08457711442786,high-convergence,central,east-shifted,yes,,,,,,,,,,,
2008-02-03 09:00:00,2008-02-03 21:00:00,2008-02-03 15:00:00,-2.361989260286496e-05,-2.3619892602864963,13,2008,2,2008,-1.957567489476574e-05,-1.957567489476574,4.754609374999973,-3.521203064538544e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,13,13,1,0.0,0.0,0.0001481232418138,14.812324181384236,37.5,131.5,37.40509343884915,132.11500236965944,2.3619892602864963,30.705860383724453,0.0,0.0,27.860696517412936,low-convergence,south-shifted,central,yes,,,,,,,,,,,
2008-02-04 12:00:00,2008-02-04 20:00:00,2008-02-04 15:00:00,-2.597025707399976e-05,-2.5970257073999754,9,2008,2,2008,-1.957567489476574e-05,-1.957567489476574,9.73523437499989,-1.3114808047514816e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,9,9,1,0.0,0.0,0.0001383334930565,13.83334930565681,38.0,133.75,37.92898433069911,133.05282314947647,2.5970257073999754,23.37323136659978,0.0,0.0,39.30348258706468,moderate-convergence,central,east-shifted,yes,,,,,,,,,,,
2008-02-05 22:00:00,2008-02-06 06:00:00,2008-02-06 03:00:00,-2.656407397403184e-05,-2.6564073974031834,9,2008,2,2008,-1.957567489476574e-05,-1.957567489476574,7.546953124999959,-3.738074444812018e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,9,9,1,0.0,0.0,0.0001638831311749,16.388313117499564,36.75,134.75,37.537137284382055,133.0358653946526,2.6564073974031834,23.90766657662865,0.0,0.0,43.78109452736319,moderate-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,
2008-02-09 05:00:00,2008-02-09 08:00:00,2008-02-09 06:00:00,-2.1114883553030373e-05,-2.111488355303037,4,2008,2,2008,-1.957567489476574e-05,-1.957567489476574,2.890078125000059,3.685693738837959e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,4,4,1,0.0,0.0,0.0001318841789957,13.188417899573658,38.5,133.25,38.035896284952365,132.47191546272506,2.111488355303037,8.445953421212147,0.3685693738837959,3.112919764307865,11.442786069651742,low-convergence,central,central,uncertain,,,,,,,,,,,there is a circulation in the SOJ where the con is
2008-11-17 19:00:00,2008-11-18 01:00:00,2008-11-17 22:00:00,-2.156160445476844e-05,-2.156160445476844,7,2008,11,2009,-1.8216529439979125e-05,-1.8216529439979128,14.154765624999982,7.061678605666841e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,7,7,1,0.0,0.0,0.0001158587885324,11.585878853246912,38.75,131.0,38.90870210901552,131.1425433431253,2.156160445476844,15.093123118337909,0.7061678605666841,10.65827846174624,14.925373134328357,low-convergence,central,central,yes,,,,,,,,,,,
2008-11-18 19:00:00,2008-11-19 09:00:00,2008-11-19 00:00:00,-2.4128778367725644e-05,-2.4128778367725645,15,2008,11,2009,-1.8216529439979125e-05,-1.8216529439979128,17.769140624999864,7.034097085577089e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,15,15,1,0.0,0.0,0.0001216317633459,12.16317633459377,38.75,132.75,38.3568530275225,131.86786635196705,2.4128778367725645,36.19316755158847,0.7034097085577089,25.45862543924317,28.855721393034827,low-convergence,central,central,yes,,,,,,,,,,,
2008-11-21 00:00:00,2008-11-21 07:00:00,2008-11-21 04:00:00,-2.208495875954589e-05,-2.208495875954589,8,2008,11,2009,-1.8216529439979125e-05,-1.8216529439979128,12.788437499999986,1.0704175252171856e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,8,8,1,0.0,0.0,7.038639248321429e-05,7.038639248321429,39.0,133.0,38.366122693705925,132.19844109568848,2.208495875954589,17.66796700763671,1.0704175252171857,18.91210151993337,19.900497512437813,low-convergence,north-shifted,central,yes,,,,,,,,,,,peak is more coastal outside of the polygon
2008-11-24 06:00:00,2008-11-25 03:00:00,2008-11-24 10:00:00,-2.1324691184957025e-05,-2.1324691184957025,22,2008,11,2009,-1.8216529439979125e-05,-1.8216529439979128,-2.633281249999982,-7.97815693435442e-06,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,22,19,2,4.0,4.0,0.000122641494495,12.26414944950566,39.25,131.5,38.42183217839328,132.17999886310935,2.1324691184957025,46.914320606905456,0.0,0.0,12.935323383084576,low-convergence,north-shifted,central,yes,,,,,,,,,,,
2008-11-27 18:00:00,2008-11-28 01:00:00,2008-11-27 22:00:00,-2.222746698630288e-05,-2.222746698630288,8,2008,11,2009,-1.8216529439979125e-05,-1.8216529439979128,-0.8812500000000227,-8.531129141204868e-06,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,8,8,1,0.0,0.0,0.000106964934797,10.69649347970974,37.5,132.0,37.66274215518671,132.4056903222429,2.222746698630288,17.781973589042305,0.0,0.0,22.885572139303484,low-convergence,south-shifted,central,yes,,,,,,,,,,,
2008-11-29 05:00:00,2008-11-29 20:00:00,2008-11-29 12:00:00,-2.881219262737141e-05,-2.8812192627371407,16,2008,11,2009,-1.8216529439979125e-05,-1.8216529439979128,9.983749999999986,2.102500275035008e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1B higher-vorticity,16,16,1,0.0,0.0,0.0001593321085521,15.933210855213634,39.0,129.75,38.39853562075632,131.01831281795444,2.8812192627371407,46.09950820379425,2.102500275035008,96.92422867745604,57.2139303482587,moderate-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,
2008-12-04 18:00:00,2008-12-04 22:00:00,2008-12-04 20:00:00,-2.997769200187405e-05,-2.9977692001874057,5,2008,12,2009,-2.5691567478831536e-05,-2.5691567478831536,8.03156249999995,1.8774279300529187e-05,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,5,5,1,0.0,0.0,0.0003009840083457,30.09840083457061,37.25,135.25,38.24927629417966,132.76314210382523,2.9977692001874057,14.988846000937029,1.8774279300529184,28.14047812142117,63.681592039801,moderate-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,
2008-12-20 21:00:00,2008-12-22 02:00:00,2008-12-21 06:00:00,-4.106219240415563e-05,-4.106219240415563,30,2008,12,2009,-2.5691567478831536e-05,-2.5691567478831536,-0.2311718749999727,-5.80666365752549e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,30,30,1,0.0,0.0,0.0001767189681364,17.67189681364064,38.25,129.75,37.93808413798751,132.0854857968968,4.106219240415563,123.1865772124669,0.0,0.0,96.01990049751244,high-convergence,central,west-shifted,yes,,,,,,,,,,,
2009-01-08 15:00:00,2009-01-08 15:00:00,2009-01-08 15:00:00,-2.429334744274113e-05,-2.429334744274113,1,2009,1,2009,-2.4251929268451687e-05,-2.4251929268451686,-0.968593750000082,-1.2507029317557858e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,1,1,1,0.0,0.0,0.0002181520558105,21.81520558105485,39.25,132.5,38.84471796503374,131.72960841568596,2.429334744274113,2.429334744274113,0.0,0.0,29.35323383084577,low-convergence,north-shifted,central,yes,,,,,,,,,,,
2009-01-13 23:00:00,2009-01-14 04:00:00,2009-01-14 01:00:00,-2.6632033730546085e-05,-2.6632033730546083,6,2009,1,2009,-2.4251929268451687e-05,-2.4251929268451686,12.076484375000064,1.0043609651168495e-05,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,6,6,1,0.0,0.0,0.0001654327406632,16.543274066323356,38.5,129.5,38.45202065177695,131.3179339361495,2.6632033730546083,15.979220238327647,1.0043609651168497,16.04890506038145,44.27860696517413,moderate-convergence,central,west-shifted,yes,,,,,,,,,,,may have a circulation
2009-02-13 15:00:00,2009-02-13 19:00:00,2009-02-13 17:00:00,-2.159523070407836e-05,-2.159523070407836,5,2009,2,2009,-1.957567489476574e-05,-1.957567489476574,-0.9767187500000318,3.053046433745516e-05,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,5,5,1,0.0,0.0,0.0001086237535349,10.862375353494228,37.25,135.75,37.97250941187022,132.4156213863799,2.159523070407836,10.79761535203918,3.053046433745516,32.96562104349905,15.422885572139302,low-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,associated with a system in the son
2009-11-14 15:00:00,2009-11-14 19:00:00,2009-11-14 17:00:00,-1.9764263728419727e-05,-1.9764263728419729,5,2009,11,2010,-1.8216529439979125e-05,-1.8216529439979128,19.498515624999985,1.720811148485909e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1B higher-vorticity,5,5,1,0.0,0.0,0.0001770209826644,17.702098266443276,39.5,129.75,39.03375615047485,130.7115123700542,1.9764263728419729,9.882131864209864,1.720811148485909,17.005282682740173,5.472636815920398,low-convergence,north-shifted,west-shifted,yes,,,,,,,,,,,there is a circulation in the SOJ
2009-11-17 07:00:00,2009-11-17 19:00:00,2009-11-17 14:00:00,-2.2972469655796475e-05,-2.297246965579648,13,2009,11,2010,-1.8216529439979125e-05,-1.8216529439979128,10.006093750000105,-3.3209399102105486e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,13,13,1,0.0,0.0,0.0001260909286995,12.609092869956514,38.25,134.25,38.35033275490834,132.6290555750475,2.297246965579648,29.864210552535425,0.0,0.0,26.86567164179105,low-convergence,central,east-shifted,yes,,,,,,,,,,,also has a system east of Japan
2009-12-10 23:00:00,2009-12-11 06:00:00,2009-12-11 03:00:00,-3.1334363675234453e-05,-3.1334363675234456,8,2009,12,2010,-2.5691567478831536e-05,-2.5691567478831536,-11.274453125000036,-4.3114663054676064e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,8,8,1,0.0,0.0,0.0002241255356047,22.412553560473267,36.25,134.75,37.558151515982864,133.109762888182,3.1334363675234456,25.067490940187565,0.0,0.0,71.14427860696517,high-convergence,south-shifted,east-shifted,yes,,,,,,,,,,,interesting flow pattern
2009-12-13 18:00:00,2009-12-14 09:00:00,2009-12-14 03:00:00,-4.074860897396592e-05,-4.074860897396593,16,2009,12,2010,-2.5691567478831536e-05,-2.5691567478831536,11.284999999999968,-6.311092526200736e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,16,16,1,0.0,0.0,0.0002878358986066,28.78358986066495,37.25,133.25,38.02902659913843,132.62830218065008,4.074860897396593,65.19777435834548,0.0,0.0,95.52238805970148,high-convergence,south-shifted,central,yes,,,,,,,,,,,
